QMPK_open,QMPK_closed,QMPK_t_stat,VMPK_open,VMPK_closed,VMPK_t_stat,Obervations_open,Observations_closed
0.19503096399771544,0.273227172488361,-6.357413299215376,0.1616690253257575,0.20014250611089876,-4.879906317888476,171,184
0.16657982325356788,0.2367055666932714,-6.229842927540168,0.14624708825076582,0.17956574962358815,-4.140153856817407,146,154
0.14910643762262246,0.2093304940434966,-5.508434992242407,0.13284881270341062,0.15202753777932523,-2.4685252879786033,142,158
0.1710125816330642,0.21576569882372648,-3.076545392642583,0.14217642394887475,0.14838885672470745,-0.6317227730132906,176,124
0.17390956230143947,0.22990020655395005,-1.5608599993895922,0.14481288763236855,0.15789973556440115,-0.5051485636190651,95,25
